429	2	1
429	4	1
429	6	2
429	15	1
429	68	1
429	102	1
429	104	1
429	154	1
429	207	1
429	232	2
429	238	1
429	246	2
429	248	1
429	255	1
429	292	1
429	293	1
429	294	1
429	295	1
429	326	1
429	345	1
429	425	1
436	1	1
436	10	1
436	245	3
436	424	1
445	1	1
445	2	1
445	10	1
445	16	1
445	17	1
445	21	1
445	68	1
445	110	2
445	159	1
445	225	1
445	303	2
445	305	1
445	335	1
445	409	1
445	411	3
447	1	1
447	3	1
447	10	3
447	15	1
447	46	2
447	93	1
447	101	1
447	167	1
447	338	1
447	436	1
452	1	2
452	2	1
452	3	1
452	21	2
452	42	3
452	49	1
452	229	1
452	267	1
452	307	1
452	329	1
452	365	1
457	1	1
457	3	1
457	15	1
457	17	1
457	22	1
457	35	1
457	54	1
457	60	1
457	107	1
457	112	1
457	165	1
457	250	2
457	318	1
457	353	3
457	367	1
457	385	1
457	419	2
460	1	1
460	2	1
460	14	1
460	19	1
460	28	1
460	29	1
460	35	1
460	84	1
460	209	1
460	254	2
460	255	3
460	294	1
460	372	1
460	413	1
461	1	2
461	4	1
461	5	1
461	19	2
461	74	1
461	104	1
461	128	1
461	144	2
461	154	2
461	155	2
461	168	1
461	246	1
462	1	1
462	4	1
462	5	1
462	19	1
462	124	1
462	461	3
463	1	2
463	4	1
463	25	1
463	27	1
463	31	1
463	96	2
463	146	1
463	249	1
463	285	1
467	1	1
467	2	1
467	3	1
467	19	1
467	68	1
467	72	1
467	169	1
467	184	1
467	255	1
467	332	1
467	341	1
467	345	1
467	427	1
467	466	2
473	1	1
473	13	1
473	78	1
473	94	1
473	95	2
473	171	1
473	182	1
473	211	1
473	326	1
473	416	1
473	422	1
480	1	2
480	104	1
480	144	2
480	154	2
480	155	2
480	246	1
480	461	2
481	1	1
481	10	1
481	17	1
481	37	1
481	54	1
481	259	1
481	319	2
481	349	1
483	1	1
483	2	1
483	3	1
483	17	2
483	36	1
483	37	2
483	38	1
483	100	1
483	107	1
483	108	1
483	128	1
483	167	1
483	334	1
483	351	1
483	443	1
488	1	2
488	2	2
488	14	2
488	43	2
488	59	1
488	169	1
488	221	1
489	1	1
489	27	1
489	75	2
489	482	1
490	1	1
490	4	1
490	10	1
490	16	1
490	22	2
490	23	1
490	25	1
490	37	2
490	108	2
490	319	1
504	1	2
504	21	1
504	225	1
504	365	1
507	1	2
507	5	1
507	7	1
507	19	1
507	31	1
507	225	2
507	250	1
507	461	1
507	462	1
516	1	1
516	6	2
516	385	1
517	1	1
517	2	1
517	6	1
517	32	1
517	59	1
517	63	1
517	72	1
517	98	1
517	114	1
517	123	1
517	154	1
517	251	1
517	255	1
517	292	1
517	293	1
517	294	2
517	315	1
517	378	1
517	397	1
517	424	1
517	435	1
517	449	1
517	467	1
523	1	2
523	2	1
523	38	1
523	106	1
524	1	2
524	2	1
524	23	2
524	54	1
524	104	1
524	257	2
529	1	1
529	2	1
529	243	1
529	308	2
529	311	1
529	413	2
540	1	1
540	2	1
540	3	1
540	15	1
540	17	1
540	99	1
540	225	1
540	229	2
540	329	1
540	504	1
553	1	2
553	2	2
553	3	1
553	59	2
553	72	1
553	81	2
553	312	2
553	345	1
553	466	1
553	467	1
558	1	1
558	3	1
558	24	1
558	43	1
558	72	1
558	111	1
558	115	1
558	148	1
558	185	1
558	232	2
558	243	1
558	260	1
558	293	1
558	294	2
558	311	1
558	376	1
558	396	1
558	486	1
560	1	1
560	2	1
560	27	1
560	64	1
560	98	1
560	104	1
560	148	1
560	224	1
560	236	1
560	292	1
560	311	1
560	357	1
560	358	1
560	359	2
560	420	1
560	454	1
560	467	1
560	517	2
560	529	1
561	1	1
561	57	1
561	180	2
570	1	1
570	2	1
570	17	2
570	41	1
570	75	1
570	80	1
570	91	1
570	244	1
570	249	1
570	251	1
570	257	2
577	1	1
577	251	2
578	1	1
578	251	2
578	577	2
579	1	2
579	7	1
579	31	1
579	114	1
580	1	2
580	104	1
580	144	2
580	154	2
580	155	2
580	184	1
580	246	1
580	461	2
580	480	2
589	1	2
589	2	2
589	40	1
589	190	1
589	275	1
589	297	1
589	308	1
589	318	2
589	388	1
589	413	1
589	529	1
592	1	1
592	4	1
592	5	1
592	75	1
592	127	1
592	378	1
592	591	2
597	1	1
597	63	2
597	129	1
597	180	1
597	266	1
602	1	1
602	2	1
602	16	2
602	21	2
602	34	2
602	107	2
602	225	1
602	445	1
603	1	1
603	27	1
603	146	1
603	249	2
603	285	2
603	463	1
604	1	2
604	3	1
604	4	2
604	5	1
604	27	1
604	35	2
604	48	2
604	52	2
604	55	1
604	90	1
604	109	1
604	118	1
604	161	1
604	267	1
604	334	1
604	382	1
604	468	1
607	1	2
607	104	1
607	144	2
607	154	2
607	155	2
607	246	1
607	429	1
607	461	2
607	480	2
607	580	2
609	1	1
609	8	1
609	9	2
609	60	1
609	126	1
609	194	1
609	220	2
609	309	2
609	310	1
614	1	1
614	6	1
614	9	1
614	26	1
614	33	1
614	34	1
614	60	1
614	116	2
614	156	1
614	194	2
614	270	1
614	415	1
614	567	1
630	1	2
630	2	1
630	76	1
630	85	1
630	275	1
630	564	1
631	1	2
631	35	1
631	41	1
631	54	1
631	60	1
631	75	1
631	112	1
631	165	2
631	306	1
631	457	1
632	1	1
632	3	2
632	22	2
632	37	2
632	38	2
632	221	1
633	1	1
633	3	1
633	22	1
633	38	1
633	632	2
641	1	2
641	2	1
641	3	1
641	22	1
641	460	1
642	1	2
642	4	2
642	68	1
642	82	1
642	226	2
642	320	1
642	462	1
649	1	1
649	2	2
649	3	2
649	14	1
649	19	1
649	32	1
649	59	1
649	169	1
649	318	1
649	488	1
652	1	1
652	21	1
652	37	2
652	56	1
652	67	1
652	94	1
652	95	1
652	157	1
664	1	1
664	21	1
664	24	1
664	180	2
664	333	1
664	334	2
669	1	1
669	3	1
669	4	2
669	90	1
674	1	2
674	37	1
674	49	1
674	50	2
674	444	1
677	1	2
677	23	1
677	35	1
677	48	1
677	161	2
677	303	1
679	1	1
679	172	2
679	248	1
679	318	1
690	1	2
690	18	1
690	279	1
692	1	1
692	14	1
692	30	1
692	48	2
692	98	1
692	124	2
692	161	2
692	176	2
692	407	2
694	1	2
694	6	1
694	7	2
694	10	1
694	108	2
694	172	2
694	196	1
696	1	1
696	114	1
696	579	1
697	1	1
697	114	1
697	172	1
697	579	1
697	679	1
697	696	2
700	1	1
700	94	2
700	95	1
702	1	2
702	2	1
702	100	1
702	254	1
702	255	2
702	425	1
702	460	1
705	1	1
705	7	1
705	114	1
705	579	2
705	696	1
705	697	1
716	1	1
716	3	1
716	4	1
716	84	1
716	133	1
721	1	1
721	10	1
721	17	2
721	481	1
721	483	1
730	1	2
730	4	1
730	17	1
730	32	1
730	37	1
730	38	1
730	351	2
730	483	1
734	1	1
734	4	1
734	17	1
734	99	1
734	229	1
734	329	1
734	540	2
735	1	1
735	3	1
735	144	1
735	154	1
735	155	1
735	246	1
735	292	1
735	425	1
735	461	1
735	480	1
735	519	2
735	580	1
735	607	1
737	1	1
737	3	1
737	4	1
737	5	2
737	14	1
737	17	1
737	23	1
737	48	1
737	314	1
737	315	1
737	432	1
754	1	1
754	31	2
754	292	1
754	294	1
754	326	1
754	345	1
754	376	1
754	427	1
754	564	1
755	1	1
755	108	1
755	157	2
759	1	2
759	6	2
759	10	1
759	24	1
759	130	1
759	203	1
759	265	1
760	1	2
760	32	1
760	312	2
776	1	1
776	3	1
776	4	2
776	20	1
776	82	1
776	226	1
776	320	1
776	642	1
788	1	1
788	11	2
788	12	1
788	13	1
788	21	1
788	428	1
801	1	1
801	2	1
801	4	1
801	28	1
801	87	1
801	109	1
801	140	1
801	248	1
801	429	1
801	455	1
801	719	1
801	720	2
801	748	1
808	1	1
808	121	1
808	146	1
808	147	1
808	191	2
808	222	1
808	390	1
814	1	2
814	4	1
814	133	1
818	1	1
818	5	1
818	17	1
818	241	1
824	1	1
824	2	1
824	3	1
824	22	1
824	84	1
825	1	1
825	144	1
825	154	1
825	155	1
825	246	1
825	461	1
825	480	1
825	580	1
825	607	1
825	735	1
864	1	1
864	2	1
864	3	1
864	72	1
864	81	1
864	104	1
864	345	1
864	358	1
864	553	1
864	608	1
934	1	1
934	111	1
934	294	1
934	545	1
934	733	1
960	1	1
960	4	1
960	19	1
960	58	1
960	74	1
960	268	1
972	1	1
972	17	1
972	55	1
972	486	1
975	1	1
975	13	1
975	37	1
975	413	1
975	671	1
975	909	1
982	1	1
982	2	1
982	6	1
982	19	1
982	24	1
982	34	1
982	114	1
982	121	1
982	129	1
982	147	1
985	1	1
985	31	1
985	754	1
986	1	1
986	31	1
986	326	1
986	754	1
986	985	1
990	1	1
990	2	1
990	6	1
990	107	1
993	1	1
993	2	1
993	5	1
993	6	1
993	10	1
993	150	1
993	385	1
993	516	1
1029	1	1
1029	29	1
1029	54	1
1029	328	1
1029	404	1
1055	1	1
1055	4	1
1055	133	1
1063	1	1
1063	19	1
1063	37	1
1063	307	1
1063	314	1
1063	342	1
1063	782	1
1063	1024	1
1103	1	1
1103	4	1
1103	8	1
1103	9	1
1103	26	1
1103	181	1
1103	182	1
1103	1053	1
1112	1	1
1112	29	1
1112	54	1
1112	228	1
1112	291	1
1112	328	1
1112	404	1
1112	424	1
1112	559	1
1112	1029	1
1122	1	1
1122	31	1
1122	754	1
1122	985	1
1122	986	1
1124	1	1
1124	104	1
1124	144	1
1124	154	1
1124	155	1
1124	461	1
1124	480	1
1124	580	1
1124	607	1
1153	1	1
1153	2	1
1153	17	1
1153	110	1
1153	303	1
1156	1	1
1156	35	1
1156	54	1
1156	60	1
1156	112	1
1156	165	1
1156	457	1
1156	631	1
1174	1	1
1174	13	1
1174	105	1
1174	106	1
1174	333	1
1178	1	1
1178	18	1
1178	319	1
1178	349	1
1178	481	1
1182	1	1
1182	24	1
1182	45	1
1182	614	1
1190	1	1
1190	104	1
1190	144	1
1190	154	1
1190	155	1
1190	461	1
1190	480	1
1190	580	1
1190	607	1
1190	1124	1
1191	1	1
1191	6	1
1191	24	1
1191	130	1
1191	759	1
1194	1	1
1194	21	1
1194	267	1
1194	308	1
1194	452	1
1216	1	1
1216	35	1
1223	1	1
1223	2	1
1223	267	1
1227	1	1
1227	2	1
1227	23	1
1227	104	1
1227	524	1
1241	1	1
1241	2	1
1241	17	1
1241	21	1
1241	613	1
1248	1	1
1248	10	1
1248	18	1
1248	122	1
1259	1	1
1259	2	1
1259	110	1
1259	242	1
1259	300	1
1259	382	1
1259	424	1
1259	517	1
1259	734	1
1296	1	1
1296	6	1
1296	516	1
1318	1	1
1318	17	1
1318	411	1
1318	446	1
1335	1	1
1335	319	1
1346	1	1
1346	2	1
1346	4	1
1346	180	1
1346	613	1
1358	1	1
1358	17	1
1396	1	1
1396	15	1
1396	23	1
1396	54	1
1396	196	1
1396	290	1
1426	1	1
1426	35	1
1426	38	1
1433	1	1
1433	3	1
1450	1	1
1450	5	1
1450	20	1
1450	188	1
1450	212	1
1450	213	1
1450	314	1
1450	743	1
1450	965	1
1450	1215	1
1484	1	1
1484	23	1
1484	46	1
1484	54	1
1484	219	1
1486	1	1
1486	31	1
1486	754	1
1486	985	1
1486	986	1
1486	1122	1
1580	1	1
1580	319	1
1580	1335	1
1617	1	1
1617	3	1
1617	84	1
1620	1	1
1620	3	1
1620	1433	1
1624	1	1
1624	2	1
1624	21	1
1624	42	1
1624	452	1
1632	1	1
1632	22	1
1640	1	1
1640	4	1
1640	24	1
1640	133	1
1640	1055	1
1657	1	1
1657	14	1
1657	221	1
1657	224	1
1657	1534	1
1666	1	1
1666	54	1
1666	328	1
1666	404	1
1674	1	1
1674	37	1
1674	42	1
1674	139	1
1674	382	1
1674	581	1
1674	671	1
1674	1578	1
1675	1	1
1675	934	1
1751	1	1
1751	489	1
71	2	3
71	3	1
71	15	6
71	37	1
71	68	2
102	2	2
102	10	1
102	15	1
102	20	1
102	22	1
102	27	1
102	36	1
102	68	2
102	71	2
102	72	6
102	77	6
102	81	1
102	83	4
103	2	2
103	20	1
103	71	1
103	72	4
103	77	3
103	83	3
103	102	8
140	2	4
140	6	1
140	21	5
140	42	1
140	56	4
140	139	7
151	2	2
151	15	1
151	19	1
151	20	1
151	41	2
151	68	1
151	71	2
151	72	6
151	77	6
151	83	4
151	91	2
151	102	2
151	103	1
167	2	2
167	3	2
167	4	4
167	15	1
167	17	1
167	22	6
167	24	1
167	38	1
167	60	2
167	99	1
167	100	1
167	165	1
174	2	5
174	4	1
174	7	1
174	31	1
174	62	1
174	79	1
174	80	1
174	111	1
174	142	1
174	160	1
175	2	5
175	174	6
184	2	1
184	4	4
184	20	1
184	22	6
184	25	3
184	51	2
184	63	1
184	64	1
184	82	2
184	111	1
184	123	1
184	142	1
185	2	2
185	154	6
186	2	1
186	15	1
186	61	2
186	68	5
186	71	1
186	72	1
186	83	1
187	2	2
187	15	2
187	36	1
187	61	2
187	68	4
187	71	1
187	72	1
187	83	1
187	186	6
190	2	6
190	107	1
205	2	1
205	4	2
205	15	3
205	62	1
205	69	1
205	70	2
205	73	1
205	89	1
205	100	2
205	101	1
205	104	5
205	109	1
205	170	2
205	178	1
214	2	3
214	3	1
214	4	1
214	5	1
214	19	5
214	21	1
214	41	2
214	74	1
214	91	2
214	99	1
214	151	2
231	2	5
231	3	3
231	15	4
231	36	1
231	61	2
231	86	1
238	2	1
238	6	1
238	7	1
238	70	1
238	104	5
238	205	5
238	232	1
242	2	5
242	107	1
242	171	1
242	190	2
266	2	2
266	3	2
266	19	1
266	36	2
266	68	2
266	70	1
266	104	4
266	149	1
266	155	1
266	169	1
266	192	1
266	205	4
266	225	1
266	238	4
266	246	1
266	255	1
282	2	3
282	3	2
282	15	4
283	2	2
283	6	1
283	10	1
283	42	4
283	139	3
283	140	1
293	2	1
293	4	1
293	31	1
293	32	1
293	62	1
293	63	1
293	77	1
293	142	1
293	183	1
293	209	1
293	232	1
293	249	2
293	292	1
294	2	3
294	3	2
294	4	2
294	14	1
294	19	1
294	20	1
294	31	2
294	36	1
294	41	1
294	62	1
294	68	1
294	83	1
294	84	2
294	96	1
294	111	2
294	115	1
294	123	1
294	141	1
294	142	2
294	149	1
294	161	1
294	169	1
294	174	1
294	183	1
294	209	1
294	236	1
294	243	1
294	255	2
294	266	1
294	292	2
294	293	4
300	2	4
300	107	2
300	190	1
300	242	3
311	2	1
311	3	1
311	15	1
311	29	1
311	36	1
311	63	2
311	148	4
311	149	1
311	154	1
311	185	1
311	215	1
311	243	1
311	255	3
311	260	1
311	266	1
311	292	1
311	295	1
315	2	2
315	3	1
315	4	3
315	5	1
315	19	1
315	22	1
315	24	2
315	29	1
315	63	1
315	64	1
315	111	1
315	115	1
315	144	1
315	149	1
315	155	1
315	184	1
315	219	1
315	243	1
315	247	1
315	266	1
315	294	2
315	299	1
315	314	4
320	2	3
320	4	1
320	82	4
320	190	2
320	226	4
320	242	1
327	2	1
327	10	1
327	54	1
327	61	1
327	196	1
327	326	3
345	2	3
345	3	1
345	19	1
345	34	1
345	42	2
345	72	1
345	77	1
345	81	1
345	104	2
345	154	1
345	169	1
345	188	3
345	255	1
345	288	3
352	2	1
352	107	1
352	190	3
352	242	1
352	300	1
352	318	3
366	2	1
366	29	2
366	65	1
366	124	1
366	128	1
366	249	1
389	2	2
389	4	3
389	5	2
389	29	1
389	150	1
389	177	1
389	274	1
391	2	1
391	3	1
391	14	1
391	20	1
391	71	1
391	74	1
391	192	1
391	224	1
391	232	1
391	255	3
391	266	1
391	292	1
391	294	1
401	2	1
401	4	2
401	10	3
401	15	2
401	54	1
401	81	2
401	117	2
401	133	1
401	196	1
401	284	1
401	367	1
432	2	1
432	4	2
432	5	1
432	24	1
432	314	3
432	315	3
432	372	1
477	2	1
477	3	2
477	32	2
477	139	2
477	275	1
477	318	1
477	387	1
482	2	2
482	3	2
482	23	1
482	27	1
482	46	2
482	71	1
482	75	1
482	90	1
482	120	2
482	121	1
482	232	1
500	2	1
500	104	1
500	154	2
500	185	2
506	2	1
506	15	1
506	86	1
506	100	2
506	101	1
518	2	2
518	15	2
518	36	1
518	196	1
527	2	1
527	29	1
527	63	1
527	73	1
527	104	1
527	154	2
527	185	2
527	200	1
527	215	1
527	260	1
527	292	1
527	311	2
527	500	2
535	2	1
535	7	1
535	18	1
535	94	1
535	95	1
535	174	2
535	175	1
535	318	2
535	520	1
545	2	1
545	25	1
545	77	1
545	83	1
545	96	2
545	141	1
545	255	1
545	294	1
545	345	1
545	359	1
545	493	1
557	2	1
557	4	1
557	10	1
557	42	2
557	82	2
557	109	1
557	118	1
557	139	1
557	211	2
557	283	2
574	2	2
574	23	2
574	27	1
574	34	1
574	36	1
574	81	2
574	102	2
574	104	1
574	111	2
574	169	1
574	188	2
574	216	1
574	232	2
574	257	1
574	292	1
574	295	1
574	345	1
574	378	1
574	455	1
574	497	1
574	524	1
574	571	1
601	2	1
601	37	1
601	39	1
601	49	2
601	105	1
601	106	2
601	594	1
608	2	1
608	4	1
608	27	1
608	29	1
608	52	1
608	63	1
608	99	1
608	104	2
608	106	1
608	111	1
608	115	1
608	123	1
608	124	1
608	142	1
608	148	1
608	149	2
608	174	1
608	177	1
608	209	1
608	246	1
608	294	2
608	315	1
608	358	1
608	376	1
608	459	1
608	471	1
608	476	1
608	560	1
608	568	1
608	569	1
613	2	1
613	17	1
613	57	1
613	74	1
613	108	1
613	180	1
613	490	1
613	612	2
615	2	1
615	4	2
615	22	1
615	63	1
615	64	1
615	111	2
615	123	2
615	206	1
635	2	1
635	15	1
635	36	2
635	68	1
635	186	1
635	232	1
635	266	1
635	294	1
635	497	1
635	501	2
635	546	1
635	634	2
661	2	1
661	29	1
661	46	1
661	73	1
661	77	1
661	96	1
661	104	1
661	154	1
661	200	1
661	260	1
661	289	1
661	292	2
661	293	2
661	294	1
661	315	1
661	339	1
661	389	1
661	427	1
661	469	1
661	517	1
661	527	1
661	569	1
661	571	1
661	572	1
666	2	1
666	27	1
666	42	1
666	75	2
666	482	1
666	489	2
670	2	1
670	23	2
670	169	1
670	257	1
670	524	1
670	574	2
684	2	1
684	11	1
684	203	2
684	245	1
684	408	1
684	438	1
684	499	2
684	542	2
684	543	2
684	606	2
693	2	1
693	4	1
693	27	1
693	82	1
693	190	1
693	211	1
693	251	1
693	497	2
693	557	1
698	2	1
698	3	2
698	32	2
698	477	2
733	2	2
733	3	1
733	4	1
733	32	1
733	41	1
733	124	1
733	149	1
733	266	2
733	293	1
733	294	1
733	311	1
733	429	1
733	545	1
756	2	1
756	17	1
756	110	2
756	303	1
756	445	2
774	2	1
774	4	2
774	14	1
774	41	1
774	84	1
775	2	2
775	42	2
775	139	1
775	140	1
775	283	2
811	2	2
811	19	1
811	23	1
811	27	1
811	41	1
831	2	1
831	4	1
831	293	1
831	294	1
831	429	1
831	733	1
834	2	1
834	36	1
834	63	1
834	225	1
834	266	1
834	597	1
844	2	1
844	18	1
844	99	1
844	229	1
844	540	1
844	734	1
854	2	1
854	4	1
854	293	1
854	294	1
854	429	1
854	733	1
854	831	1
881	2	1
881	190	1
881	251	1
881	580	1
881	693	1
916	2	1
916	27	1
932	2	1
932	4	1
932	29	1
932	236	1
932	249	1
932	251	1
932	294	1
932	358	1
932	359	1
932	389	1
932	520	1
932	535	1
932	661	1
932	686	1
932	782	1
932	923	1
944	2	1
944	4	1
969	2	1
969	129	1
969	274	1
969	389	1
1009	2	1
1009	3	1
1009	18	1
1009	22	1
1009	37	1
1009	38	1
1009	632	1
1009	844	1
1021	2	1
1021	3	1
1021	19	1
1021	169	1
1021	255	1
1021	345	1
1021	467	1
1068	2	1
1068	17	1
1068	446	1
1068	684	1
1094	2	1
1094	65	1
1094	124	1
1094	366	1
1094	367	1
1107	2	1
1107	684	1
1107	1068	1
1121	2	1
1121	107	1
1121	190	1
1121	242	1
1121	300	1
1121	318	1
1121	352	1
1175	2	1
1175	15	1
1175	36	1
1175	77	1
1175	232	1
1175	292	1
1175	293	1
1175	427	1
1175	469	1
1175	635	1
1175	661	1
1184	2	1
1184	42	1
1184	557	1
1278	2	1
1278	154	1
1278	185	1
1278	260	1
1278	315	1
1278	435	1
1278	517	1
1278	661	1
1319	2	1
1319	255	1
1319	391	1
1343	2	1
1343	315	1
1343	517	1
1343	661	1
1343	1278	1
1347	2	1
1347	242	1
1347	300	1
1354	2	1
1354	4	1
1354	293	1
1354	294	1
1354	429	1
1354	733	1
1354	831	1
1354	854	1
1359	2	1
1359	601	1
1455	2	1
1455	4	1
1455	615	1
1455	641	1
1455	657	1
1472	2	1
1472	3	1
1519	2	1
1519	67	1
1519	190	1
1519	251	1
1519	693	1
1519	822	1
1519	881	1
1532	2	1
1532	7	1
1532	42	1
1532	248	1
1532	365	1
1532	429	1
1532	720	1
1532	748	1
1532	801	1
1532	876	1
1539	2	1
1539	7	1
1539	42	1
1539	365	1
1539	1532	1
1579	2	1
1579	17	1
1579	613	1
1579	1241	1
1685	2	1
1685	184	1
1723	2	1
1723	17	1
1768	2	1
1768	129	1
1768	969	1
45	3	2
45	5	1
45	8	2
45	9	9
45	18	1
45	24	3
45	26	11
45	33	5
45	44	16
47	3	3
47	8	16
47	9	15
47	45	2
126	3	4
126	4	1
126	5	1
126	7	1
126	8	1
126	9	4
126	23	2
126	24	1
126	34	1
126	60	7
158	3	1
158	10	1
158	18	1
158	37	1
159	3	1
159	10	1
159	18	1
159	37	1
159	107	1
159	158	6
192	3	1
192	10	2
192	34	1
192	46	2
192	61	2
192	81	1
192	92	2
192	93	2
192	125	2
192	129	1
192	148	2
245	3	2
245	4	2
245	11	1
245	22	1
245	25	5
245	27	1
245	66	2
245	82	1
245	203	1
245	206	1
271	3	1
271	5	1
271	9	1
271	47	2
271	129	1
271	182	1
272	3	3
272	5	4
272	44	1
272	45	2
272	47	3
272	129	1
272	182	1
272	271	4
280	3	1
280	4	4
280	5	1
280	11	1
280	24	1
280	25	3
280	38	1
280	51	1
280	57	2
280	66	1
280	107	4
280	146	1
280	183	1
280	200	4
280	252	1
280	263	1
284	3	1
284	4	4
284	17	1
284	37	1
284	38	1
284	98	1
284	117	3
284	196	1
284	279	1
322	3	1
322	8	1
322	9	1
322	26	1
322	47	2
322	202	2
322	316	1
322	317	1
323	3	1
323	8	1
323	9	1
323	47	3
323	322	3
324	3	1
324	47	1
325	3	2
325	47	2
325	324	3
329	3	2
329	42	3
329	229	3
329	307	2
335	3	2
335	24	1
335	47	1
335	60	1
335	107	1
335	126	1
335	159	1
335	167	3
335	305	1
335	309	1
355	3	3
355	36	2
355	68	3
355	125	1
376	3	1
376	4	1
376	31	1
376	148	1
376	210	1
376	219	1
376	285	1
376	288	1
376	292	1
376	294	1
376	311	1
376	326	1
376	359	1
387	3	1
387	22	3
387	123	3
387	139	1
387	318	1
420	3	1
420	64	1
420	81	1
420	104	1
420	123	1
420	186	1
420	236	1
420	255	1
420	273	1
420	292	1
420	341	1
420	359	3
420	397	1
420	413	1
451	3	1
451	26	3
451	33	2
451	334	1
451	424	1
503	3	1
503	5	1
503	19	2
503	20	1
503	177	1
519	3	2
519	425	2
546	3	1
546	10	1
546	36	1
546	61	1
546	71	2
546	232	2
546	266	1
546	294	1
546	391	1
546	497	1
546	501	1
576	3	2
576	10	2
576	14	1
576	22	2
576	294	1
605	3	1
605	148	1
605	243	1
605	262	1
605	311	2
605	376	1
605	486	1
605	492	1
605	529	1
605	558	2
634	3	1
634	36	1
634	123	1
634	255	1
634	266	1
634	282	1
634	294	2
634	397	1
634	497	1
634	501	2
634	517	1
634	532	1
634	546	1
718	3	1
718	9	2
718	33	1
718	198	1
718	465	1
718	511	1
757	3	1
757	15	1
757	22	1
757	77	2
757	457	1
757	552	2
757	637	2
771	3	1
771	19	1
771	27	1
771	29	1
771	61	1
771	111	1
771	155	1
771	232	1
771	238	1
771	255	1
771	266	1
771	292	2
771	315	1
771	341	1
771	429	1
771	571	1
771	608	1
805	3	1
805	46	1
805	54	2
805	229	1
805	411	1
839	3	1
839	59	1
839	120	1
839	124	1
839	267	1
839	493	1
839	550	1
839	551	1
839	636	1
839	785	1
892	3	1
892	47	1
892	322	1
892	323	1
915	3	1
915	71	1
915	232	1
915	546	1
929	3	1
929	19	1
929	503	1
935	3	1
935	255	1
935	776	1
935	930	1
948	3	1
948	61	1
948	771	1
999	3	1
999	81	1
999	420	1
1013	3	1
1013	4	1
1013	14	1
1013	74	1
1013	111	1
1013	142	1
1013	169	1
1013	174	1
1013	224	1
1013	294	1
1013	391	1
1013	608	1
1013	621	1
1013	988	1
1097	3	1
1097	19	1
1097	503	1
1097	929	1
1172	3	1
1172	4	1
1172	129	1
1172	180	1
1172	275	1
1172	285	1
1172	376	1
1172	597	1
1172	937	1
1172	1132	1
1186	3	1
1186	553	1
1196	3	1
1196	15	1
1196	86	1
1196	205	1
1198	3	1
1198	71	1
1198	232	1
1198	546	1
1198	915	1
1251	3	1
1251	42	1
1251	229	1
1251	307	1
1251	329	1
1251	452	1
1269	3	1
1269	71	1
1269	232	1
1269	546	1
1269	915	1
1269	1198	1
1295	3	1
1295	282	1
1295	634	1
1328	3	1
1328	42	1
1328	229	1
1328	307	1
1328	329	1
1328	452	1
1328	1251	1
1390	3	1
1390	61	1
1390	771	1
1390	948	1
1438	3	1
1438	22	1
1438	570	1
1438	629	1
1470	3	1
1470	111	1
1497	3	1
1548	3	1
1548	15	1
1548	90	1
1549	3	1
1549	86	1
1549	104	1
1549	246	1
1556	3	1
1556	29	1
1570	3	1
1570	447	1
1577	3	1
1577	266	1
1623	3	1
1623	45	1
1700	3	1
1700	1497	1
1716	3	1
1716	24	1
1716	60	1
1716	167	1
1716	335	1
1739	3	1
1739	43	1
1740	3	1
1740	169	1
96	4	1
96	20	1
96	25	9
96	28	4
96	42	2
96	46	1
96	51	2
96	66	3
96	83	1
115	4	1
115	6	1
115	7	2
115	31	1
115	39	1
115	40	2
115	62	1
115	104	1
115	114	8
117	4	7
117	17	1
117	37	1
117	38	2
118	4	7
118	58	1
118	82	1
118	109	6
118	110	1
149	4	2
149	148	6
177	4	1
177	5	6
177	19	2
177	20	1
177	25	1
177	31	1
177	51	1
177	55	1
177	80	1
177	87	4
177	104	1
177	115	2
178	4	6
178	5	1
178	28	1
178	42	1
178	87	1
178	109	4
178	110	1
178	118	3
178	150	1
178	176	1
183	4	6
183	5	2
183	25	1
183	31	2
183	51	1
183	58	1
183	62	2
183	66	1
183	111	2
183	142	3
188	4	1
188	5	1
188	20	1
188	58	1
188	104	2
188	111	6
188	146	1
188	183	3
211	4	1
211	25	2
211	78	1
211	82	5
211	109	1
211	118	1
211	184	1
226	4	4
226	82	5
226	109	1
226	178	1
226	205	1
236	4	2
236	58	5
236	64	1
236	104	2
236	124	1
240	4	4
240	22	4
240	60	1
240	167	5
243	4	2
243	72	1
243	148	4
243	149	5
247	4	1
247	6	1
247	7	2
247	29	1
247	52	2
247	62	1
247	114	5
247	115	5
247	128	1
247	160	4
247	164	1
247	165	1
262	4	3
262	5	4
262	20	3
262	127	1
262	176	1
269	4	4
269	5	2
269	18	1
269	55	2
269	250	3
287	4	1
287	5	1
287	6	2
287	7	1
287	40	2
287	58	3
287	63	2
287	84	1
287	135	4
287	136	4
287	148	1
287	160	1
287	195	3
287	217	2
287	255	3
301	4	4
301	38	4
301	117	1
321	4	1
321	5	3
321	28	1
321	127	1
321	132	1
321	262	1
336	4	1
336	37	3
336	58	1
336	236	1
350	4	1
350	5	3
350	28	1
350	127	1
350	132	1
350	262	1
350	321	3
364	4	1
364	5	3
364	74	2
379	4	1
379	20	3
379	25	1
379	82	1
379	102	1
379	104	1
379	111	3
379	142	1
379	188	1
383	4	2
383	22	3
383	123	1
383	184	3
383	280	1
383	332	1
421	4	2
421	5	3
421	17	1
421	20	1
421	127	1
439	4	2
